Which of the following is a characteristic feature of silicosis?,Exposure to mold,Lung disease caused by inhaling crystalline silica particles,Exposure to lead,Exposure to radon gas,B
What is the most common cause of lung cancer?,Exposure to radon gas,Cigarette smoking,Exposure to lead,Exposure to mold,B
Which of the following is a characteristic feature of black lung disease (coal workers' pneumoconiosis)?,Exposure to lead,Lung disease caused by inhaling coal dust,Exposure to radon gas,Exposure to mold,B
What is the primary cause of asbestosis?,Exposure to asbestos fibers,Exposure to mold,Exposure to lead,Exposure to radon gas,A
Which of the following is a characteristic feature of lead poisoning?,Exposure to mold,Exposure to radon gas,Toxic exposure to lead resulting in neurological and developmental damage,Exposure to asbestos fibers,C
What is the most common cause of skin cancer?,Excessive exposure to ultraviolet (UV) radiation,Exposure to lead,Exposure to mold,Exposure to radon gas,A
Which of the following is a characteristic feature of mercury poisoning?,Exposure to mold,Exposure to radon gas,Toxic exposure to mercury causing neurological and renal damage,Exposure to lead,C
What is the primary cause of mesothelial tumors?,Exposure to asbestos fibers,Exposure to radon gas,Exposure to mold,Exposure to lead,A
Which of the following is a characteristic feature of noise-induced hearing loss?,Hearing impairment caused by prolonged exposure to loud noises,Exposure to mold,Exposure to radon gas,Exposure to lead,A
Which of the following is a characteristic feature of benzene poisoning?,Exposure to radon gas,Exposure to mold,Exposure to lead,Toxic exposure to benzene resulting in bone marrow suppression and increased risk of leukemia,D
What is the primary cause of malignant mesothelioma?,Exposure to asbestos fibers,Exposure to lead,Exposure to mold,Exposure to radon gas,A
Which of the following is a characteristic feature of carbon monoxide poisoning?,Exposure to lead,Toxic exposure to carbon monoxide leading to tissue hypoxia and neurological damage,Exposure to mold,Exposure to radon gas,B
What is the most common cause of non-melanoma skin cancer?,Excessive exposure to ultraviolet (UV) radiation,Exposure to lead,Exposure to radon gas,Exposure to mold,A
What is the primary cause of malignant pleural mesothelioma?,Exposure to mold,Exposure to lead,Exposure to asbestos fibers,Exposure to radon gas,C
Which of the following is a characteristic feature of formaldehyde toxicity?,Toxic exposure to formaldehyde causing respiratory and allergic reactions,Exposure to radon gas,Exposure to lead,Exposure to mold,A
What is the most common cause of occupational asthma?,Exposure to allergens or irritants in the workplace,Exposure to mold,Exposure to lead,Exposure to radon gas,A
Which of the following is a characteristic feature of vinyl chloride toxicity?,Exposure to radon gas,Toxic exposure to vinyl chloride resulting in liver damage and increased risk of cancer,Exposure to mold,Exposure to lead,B
What is the most common cause of acute pancreatitis?,Alcohol abuse,Autoimmune disease,Pancreatic cancer,Gallstones,D
Which of the following is a characteristic feature of systemic lupus erythematosus (SLE)?,Infection caused by bacteria,Exposure to toxic chemicals,Genetic disorder,Autoimmune disease affecting multiple organs,D
What is the primary cause of acute respiratory distress syndrome (ARDS)?,Exposure to toxic chemicals,Infection caused by bacteria,Genetic disorder,Severe lung injury,D
Which of the following is a characteristic feature of multiple myeloma?,Genetic disorder,Infection caused by bacteria,Exposure to toxic chemicals,Cancer of plasma cells in the bone marrow,D
What is the most common cause of chronic kidney disease (CKD)?,Infection caused by bacteria,Diabetes,Exposure to toxic chemicals,Genetic disorder,B
Which of the following is a characteristic feature of rheumatoid arthritis (RA)?,Chronic autoimmune disease primarily affecting the joints,Infection caused by bacteria,Exposure to toxic chemicals,Genetic disorder,A
What is the primary cause of chronic obstructive pulmonary disease (COPD)?,Long-term exposure to cigarette smoke or other lung irritants,Genetic disorder,Infection caused by bacteria,Exposure to toxic chemicals,A
Which of the following is a characteristic feature of osteoarthritis?,Degenerative joint disease resulting in the breakdown of cartilage,Infection caused by bacteria,Genetic disorder,Exposure to toxic chemicals,A
What is the most common cause of chronic hepatitis?,Hepatitis B or C virus infection,Infection caused by bacteria,Genetic disorder,Exposure to toxic chemicals,A
Which of the following is a characteristic feature of Crohn's disease?,Exposure to toxic chemicals,Genetic disorder,Chronic inflammatory bowel disease affecting any part of the digestive tract,Infection caused by bacteria,C
What is the primary cause of acute tubular necrosis (ATN)?,Ischemia or toxic injury to the kidney tubules,Genetic disorder,Infection caused by bacteria,Exposure to toxic chemicals,A
Which of the following is a characteristic feature of amyotrophic lateral sclerosis (ALS)?,Genetic disorder,Infection caused by bacteria,Neurodegenerative disease affecting the nerve cells controlling voluntary muscle movement,Exposure to toxic chemicals,C
What is the most common cause of primary biliary cholangitis (PBC)?,Infection caused by bacteria,Autoimmune disease affecting the bile ducts,Genetic disorder,Exposure to toxic chemicals,B
Which of the following is a characteristic feature of ulcerative colitis?,Exposure to toxic chemicals,Infection caused by bacteria,Genetic disorder,Chronic inflammatory bowel disease primarily affecting the colon and rectum,D
What is the primary cause of acute liver failure?,Exposure to toxic chemicals,Infection caused by bacteria,Genetic disorder,Severe liver injury or damage,D
Which of the following is a characteristic feature of Parkinson's disease?,Infection caused by bacteria,Progressive neurodegenerative disorder affecting movement and coordination,Genetic disorder,Exposure to toxic chemicals,B
What is the most common cause of hereditary hemochromatosis?,Genetic disorder,Infection caused by bacteria,Genetic disorder leading to excessive iron absorption,Exposure to toxic chemicals,C
Which of the following is a characteristic feature of celiac disease?,Infection caused by bacteria,Exposure to toxic chemicals,Genetic disorder,Autoimmune disorder triggered by gluten consumption,D
What is the primary cause of acute myocardial infarction (heart attack)?,Complete or partial blockage of a coronary artery,Exposure to toxic chemicals,Genetic disorder,Infection caused by bacteria,A
Which of the following is a characteristic feature of Alzheimer's disease?,Progressive neurodegenerative disorder causing memory loss and cognitive decline,Infection caused by bacteria,Exposure to toxic chemicals,Genetic disorder,A
What is the most common cause of acute myocarditis?,Viral infection,Autoimmune disease,Genetic disorder,Exposure to toxic chemicals,A
Which of the following is a characteristic feature of primary sclerosing cholangitis (PSC)?,Exposure to toxic chemicals,Infection caused by viruses,Chronic inflammatory disease affecting the bile ducts,Genetic disorder,C
What is the primary cause of acute lymphoblastic leukemia (ALL)?,Infection caused by viruses,Genetic disorder,Genetic mutations in the bone marrow cells,Exposure to toxic chemicals,C
Which of the following is a characteristic feature of systemic sclerosis (scleroderma)?,Autoimmune disease causing fibrosis and hardening of connective tissues,Infection caused by viruses,Exposure to toxic chemicals,Genetic disorder,A
What is the most common cause of primary glomerulonephritis?,Immune system disorders,Infection caused by viruses,Exposure to toxic chemicals,Genetic disorder,A
Which of the following is a characteristic feature of von Willebrand disease?,Infection caused by viruses,Inherited bleeding disorder caused by a deficiency or dysfunction of von Willebrand factor,Exposure to toxic chemicals,Genetic disorder,B
What is the primary cause of chronic lymphocytic leukemia (CLL)?,Genetic disorder,Exposure to toxic chemicals,Infection caused by viruses,Genetic mutations in the bone marrow cells,D
Which of the following is a characteristic feature of myasthenia gravis?,Exposure to toxic chemicals,Genetic disorder,Autoimmune disease affecting neuromuscular junctions,Infection caused by viruses,C
What is the most common cause of acute glomerulonephritis?,Genetic disorder,Immune response to certain infections,Exposure to toxic chemicals,Infection caused by viruses,B
Which of the following is a characteristic feature of hereditary angioedema (HAE)?,Genetic disorder,Inherited disorder causing recurrent episodes of swelling in various body parts,Exposure to toxic chemicals,Infection caused by viruses,B
What is the primary cause of acute lymphocytic leukemia (ALL)?,Genetic disorder,Exposure to toxic chemicals,Genetic mutations in the bone marrow cells,Infection caused by bacteria,C
Which of the following is a characteristic feature of primary biliary cirrhosis (PBC)?,Exposure to toxic chemicals,Genetic disorder,Infection caused by bacteria,Autoimmune disease affecting the bile ducts,D
What is the most common cause of primary hypertension (essential hypertension)?,Exposure to toxic chemicals,Infection caused by bacteria,Genetic disorder,Unknown,D
Which of the following is a characteristic feature of hemophilia A?,Exposure to toxic chemicals,Inherited bleeding disorder caused by a deficiency of clotting factor VIII,Infection caused by bacteria,Genetic disorder,B
What is the primary cause of chronic myeloid leukemia (CML)?,Genetic mutations in the bone marrow cells,Genetic disorder,Exposure to toxic chemicals,Infection caused by bacteria,A
Which of the following is a characteristic feature of Sjögren's syndrome?,Exposure to toxic chemicals,Chronic autoimmune disease affecting the salivary and tear glands,Genetic disorder,Infection caused by bacteria,B
What is the most common cause of chronic gastritis?,Genetic disorder,Infection caused by bacteria,Helicobacter pylori infection,Exposure to toxic chemicals,C
Which of the following is a characteristic feature of hemophilia B?,Inherited bleeding disorder caused by a deficiency of clotting factor IX,Genetic disorder,Infection caused by bacteria,Exposure to toxic chemicals,A
What is the primary cause of acute myeloid leukemia (AML)?,Exposure to toxic chemicals,Genetic disorder,Genetic mutations in the bone marrow cells,Infection caused by bacteria,C
Which of the following is a characteristic feature of Goodpasture's syndrome?,Genetic disorder,Exposure to toxic chemicals,Infection caused by bacteria,Autoimmune disease affecting the kidneys and lungs,D
